Sales_ID,Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_code,Region,Customer_Name,Segment,Category,Sub_category,Product_Name,Order_Year,Order_Month_No,Order_Month,Quarter,Day_Name,Week_Number,Processing_Days,Profit_Margin,Average_Selling_Price
5316,CA-2016-154060,FUR-CH-10002304,187.06,9,0.2,11.691,DL-12865,2016-05-02,2016-05-08,Standard Class,United States,Greensboro,North Carolina,27405,South,Dan Lawera,Consumer,Furniture,Chairs,"Global Stack Chair without Arms, Black",2016,5,May,2,Monday,18,6,6.2498663530418055,20.784444444444446
5317,US-2017-162558,FUR-FU-10002364,11.81,2,0.2,1.3284,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",2017,10,October,4,Monday,40,3,11.24809483488569,5.905
5318,US-2017-162558,FUR-FU-10004864,9.66,1,0.2,1.5691,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",2017,10,October,4,Monday,40,3,16.24327122153209,9.66
5319,US-2017-162558,OFF-PA-10003172,20.74,4,0.2,7.2576,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Office Supplies,Paper,Xerox 1996,2017,10,October,4,Monday,40,3,34.993249758919966,5.185
5320,US-2017-162558,OFF-BI-10000977,27.36,3,0.7,-21.888,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,2017,10,October,4,Monday,40,3,-80.0,9.12
5321,US-2017-162558,FUR-TA-10000198,2314.12,7,0.4,-1002.7836,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2017,10,October,4,Monday,40,3,-43.333258430850606,330.5885714285714
5322,US-2017-162558,OFF-BI-10003984,34.24,4,0.7,-26.2476,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',2017,10,October,4,Monday,40,3,-76.65771028037382,8.56
5323,US-2017-162558,FUR-FU-10003691,19.76,2,0.2,5.928,Dp-13240,2017-10-02,2017-10-05,First Class,United States,Knoxville,Tennessee,37918,South,Dean percer,Home Office,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",2017,10,October,4,Monday,40,3,30.0,9.88
5324,CA-2017-134439,OFF-PA-10004082,15.96,2,0.0,7.98,TM-21010,2017-09-18,2017-09-23,Second Class,United States,Grand Island,Nebraska,68801,Central,Tamara Manning,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",2017,9,September,3,Monday,38,5,50.0,7.98
5325,CA-2015-119508,OFF-AR-10003723,16.9,5,0.0,6.253,TZ-21580,2015-12-04,2015-12-09,Standard Class,United States,Lakewood,California,90712,West,Tracy Zic,Consumer,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,2015,12,December,4,Friday,49,5,37.00000000000001,3.38
5326,CA-2015-119508,FUR-FU-10004270,25.08,6,0.0,9.0288,TZ-21580,2015-12-04,2015-12-09,Standard Class,United States,Lakewood,California,90712,West,Tracy Zic,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",2015,12,December,4,Friday,49,5,36.00000000000001,4.18
5327,CA-2015-152681,OFF-AR-10003183,6.68,2,0.0,2.004,SC-20260,2015-01-17,2015-01-22,Standard Class,United States,Lawrence,Massachusetts,1841,East,Scott Cohen,Corporate,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2015,1,January,1,Saturday,3,5,30.0,3.34
5328,CA-2014-130813,OFF-PA-10002005,19.44,3,0.0,9.3312,LS-17230,2014-01-06,2014-01-08,Second Class,United States,Los Angeles,California,90049,West,Lycoris Saunders,Consumer,Office Supplies,Paper,Xerox 225,2014,1,January,1,Monday,2,2,48.00000000000001,6.48
5329,CA-2015-120320,TEC-PH-10000149,31.92,2,0.2,2.394,MV-18190,2015-03-05,2015-03-09,Standard Class,United States,Houston,Texas,77036,Central,Mike Vittorini,Consumer,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,2015,3,March,1,Thursday,10,4,7.5,15.96
5330,CA-2016-111941,OFF-BI-10001524,33.57,2,0.2,11.7488,BD-11620,2016-12-25,2016-12-28,Second Class,United States,New York City,New York,10035,East,Brian DeCherney,Consumer,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,2016,12,December,4,Sunday,51,3,34.99791480488531,16.785
5331,CA-2016-123120,FUR-FU-10004748,63.94,1,0.0,24.9366,CV-12295,2016-09-04,2016-09-08,Standard Class,United States,New York City,New York,10011,East,Christina VanderZanden,Consumer,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",2016,9,September,3,Sunday,35,4,39.0,63.94
5332,CA-2016-123120,OFF-BI-10001460,60.6,5,0.2,20.4525,CV-12295,2016-09-04,2016-09-08,Standard Class,United States,New York City,New York,10011,East,Christina VanderZanden,Consumer,Office Supplies,Binders,Plastic Binding Combs,2016,9,September,3,Sunday,35,4,33.75,12.120000000000001
5333,CA-2016-123120,OFF-SU-10002503,22.72,4,0.0,6.5888,CV-12295,2016-09-04,2016-09-08,Standard Class,United States,New York City,New York,10011,East,Christina VanderZanden,Consumer,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,2016,9,September,3,Sunday,35,4,29.000000000000004,5.68
5334,CA-2014-103331,FUR-FU-10001731,10.68,4,0.0,4.0584,KB-16315,2014-08-26,2014-09-01,Standard Class,United States,Newark,Delaware,19711,East,Karl Braun,Consumer,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,2014,8,August,3,Tuesday,35,6,38.0,2.67
5335,CA-2014-103331,OFF-PA-10002160,17.34,3,0.0,8.4966,KB-16315,2014-08-26,2014-09-01,Standard Class,United States,Newark,Delaware,19711,East,Karl Braun,Consumer,Office Supplies,Paper,Xerox 1978,2014,8,August,3,Tuesday,35,6,49.00000000000001,5.78
5336,CA-2014-103331,OFF-PA-10002659,3.38,1,0.0,1.5548,KB-16315,2014-08-26,2014-09-01,Standard Class,United States,Newark,Delaware,19711,East,Karl Braun,Consumer,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,2014,8,August,3,Tuesday,35,6,46.0,3.38
5337,CA-2015-169278,OFF-BI-10001636,26.98,4,0.2,8.7672,ME-18010,2015-05-21,2015-05-25,Standard Class,United States,Seattle,Washington,98105,West,Michelle Ellison,Corporate,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,2015,5,May,2,Thursday,21,4,32.49518161601186,6.745
5338,CA-2017-111577,OFF-PA-10000062,307.78,7,0.2,111.5688,AJ-10780,2017-10-16,2017-10-21,Standard Class,United States,Scottsdale,Arizona,85254,West,Anthony Jacobs,Corporate,Office Supplies,Paper,Green Bar Computer Printout Paper,2017,10,October,4,Monday,42,5,36.24952888426798,43.96857142857142
5339,CA-2015-146486,OFF-ST-10002554,244.55,5,0.0,4.891,DV-13465,2015-11-09,2015-11-14,Second Class,United States,Oceanside,New York,11572,East,Dianna Vittorini,Consumer,Office Supplies,Storage,Tennsco Industrial Shelving,2015,11,November,4,Monday,46,5,2.0,48.910000000000004
5340,CA-2015-146486,OFF-EN-10001509,12.24,6,0.0,5.7528,DV-13465,2015-11-09,2015-11-14,Second Class,United States,Oceanside,New York,11572,East,Dianna Vittorini,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,2015,11,November,4,Monday,46,5,47.0,2.04
5341,CA-2015-146486,TEC-AC-10002018,13.98,2,0.0,6.0114,DV-13465,2015-11-09,2015-11-14,Second Class,United States,Oceanside,New York,11572,East,Dianna Vittorini,Consumer,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,2015,11,November,4,Monday,46,5,43.0,6.99
5342,CA-2015-146486,TEC-AC-10002637,899.95,5,0.0,53.997,DV-13465,2015-11-09,2015-11-14,Second Class,United States,Oceanside,New York,11572,East,Dianna Vittorini,Consumer,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),2015,11,November,4,Monday,46,5,6.0,179.99
5343,US-2014-168501,OFF-EN-10001509,1.63,1,0.2,0.5508,JK-15325,2014-11-21,2014-11-27,Standard Class,United States,Dallas,Texas,75220,Central,Jason Klamczynski,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,2014,11,November,4,Friday,47,6,33.79141104294479,1.63
5344,US-2014-168501,TEC-PH-10004922,267.96,5,0.2,16.7475,JK-15325,2014-11-21,2014-11-27,Standard Class,United States,Dallas,Texas,75220,Central,Jason Klamczynski,Corporate,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,2014,11,November,4,Friday,47,6,6.25,53.592
5345,CA-2015-112053,TEC-AC-10002550,31.95,1,0.0,2.2365,SH-20395,2015-10-11,2015-10-13,Second Class,United States,Rochester,New York,14609,East,Shahid Hopkins,Consumer,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",2015,10,October,4,Sunday,41,2,6.999999999999999,31.95
5346,CA-2017-108539,OFF-ST-10003208,725.84,4,0.0,210.4936,SC-20725,2017-03-21,2017-03-23,Second Class,United States,Los Angeles,California,90045,West,Steven Cartwright,Consumer,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,2017,3,March,1,Tuesday,12,2,28.999999999999996,181.46
5347,CA-2017-108539,OFF-BI-10003981,10.9,3,0.2,3.9498,SC-20725,2017-03-21,2017-03-23,Second Class,United States,Los Angeles,California,90045,West,Steven Cartwright,Consumer,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2017,3,March,1,Tuesday,12,2,36.236697247706424,3.6333333333333333
5348,CA-2017-108539,OFF-BI-10001031,8.54,2,0.2,2.8836,SC-20725,2017-03-21,2017-03-23,Second Class,United States,Los Angeles,California,90045,West,Steven Cartwright,Consumer,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,2017,3,March,1,Tuesday,12,2,33.76580796252927,4.27
5349,CA-2015-149811,OFF-BI-10003676,32.34,3,0.0,15.5232,CS-12250,2015-01-04,2015-01-10,Standard Class,United States,Woodbury,Minnesota,55125,Central,Chris Selesnick,Corporate,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",2015,1,January,1,Sunday,1,6,47.99999999999999,10.780000000000001
5350,CA-2015-149811,OFF-PA-10004082,39.9,5,0.0,19.95,CS-12250,2015-01-04,2015-01-10,Standard Class,United States,Woodbury,Minnesota,55125,Central,Chris Selesnick,Corporate,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",2015,1,January,1,Sunday,1,6,50.0,7.9799999999999995
5351,US-2017-103814,OFF-PA-10001019,143.86,9,0.2,48.5514,LH-16900,2017-12-09,2017-12-16,Standard Class,United States,Park Ridge,Illinois,60068,Central,Lena Hernandez,Consumer,Office Supplies,Paper,Xerox 1884,2017,12,December,4,Saturday,49,7,33.74906158765466,15.984444444444446
5352,CA-2016-123932,OFF-PA-10004665,41.92,4,0.2,15.196,YC-21895,2016-09-06,2016-09-12,Standard Class,United States,Dallas,Texas,75217,Central,Yoseph Carroll,Corporate,Office Supplies,Paper,Advantus Motivational Note Cards,2016,9,September,3,Tuesday,36,6,36.25,10.48
5353,CA-2016-123932,TEC-PH-10002447,329.58,2,0.2,37.0782,YC-21895,2016-09-06,2016-09-12,Standard Class,United States,Dallas,Texas,75217,Central,Yoseph Carroll,Corporate,Technology,Phones,AT&T CL83451 4-Handset Telephone,2016,9,September,3,Tuesday,36,6,11.250136537411253,164.79
5354,US-2016-101616,OFF-BI-10000014,87.28,8,0.0,41.0216,CY-12745,2016-09-03,2016-09-06,First Class,United States,Monroe,Louisiana,71203,South,Craig Yedwab,Corporate,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2016,9,September,3,Saturday,35,3,47.0,10.91
5355,CA-2014-113768,FUR-CH-10002439,279.46,6,0.2,20.9592,AH-10030,2014-05-13,2014-05-19,Standard Class,United States,Los Angeles,California,90004,West,Aaron Hawkins,Corporate,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",2014,5,May,2,Tuesday,20,6,7.499892650110929,46.57666666666666
5356,CA-2014-113768,OFF-PA-10003063,8.0,2,0.0,3.84,AH-10030,2014-05-13,2014-05-19,Standard Class,United States,Los Angeles,California,90004,West,Aaron Hawkins,Corporate,Office Supplies,Paper,EcoTones Memo Sheets,2014,5,May,2,Tuesday,20,6,48.0,4.0
5357,CA-2016-138037,OFF-BI-10002982,27.24,5,0.2,9.534,AR-10540,2016-09-29,2016-10-03,Standard Class,United States,San Francisco,California,94109,West,Andy Reiter,Consumer,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2016,9,September,3,Thursday,39,4,35.0,5.4479999999999995
5358,CA-2014-150490,TEC-AC-10004510,16.36,1,0.0,1.636,SS-20590,2014-08-05,2014-08-11,Standard Class,United States,San Francisco,California,94122,West,Sonia Sunley,Consumer,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,2014,8,August,3,Tuesday,32,6,10.0,16.36
5359,CA-2014-150490,OFF-ST-10000321,15.78,2,0.0,0.6312,SS-20590,2014-08-05,2014-08-11,Standard Class,United States,San Francisco,California,94122,West,Sonia Sunley,Consumer,Office Supplies,Storage,Akro Stacking Bins,2014,8,August,3,Tuesday,32,6,4.0,7.89
5360,CA-2014-150490,OFF-AR-10004602,45.98,2,0.0,12.8744,SS-20590,2014-08-05,2014-08-11,Standard Class,United States,San Francisco,California,94122,West,Sonia Sunley,Consumer,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,2014,8,August,3,Tuesday,32,6,28.000000000000004,22.99
5361,US-2017-126060,FUR-BO-10003433,198.27,8,0.2,-32.2192,DW-13585,2017-04-14,2017-04-18,Standard Class,United States,Fayetteville,North Carolina,28314,South,Dorothy Wardle,Corporate,Furniture,Bookcases,Sauder Cornerstone Collection Library,2017,4,April,2,Friday,15,4,-16.250163917889747,24.78375
5362,CA-2017-100951,OFF-ST-10001496,720.76,5,0.2,54.057,NC-18625,2017-06-09,2017-06-10,First Class,United States,Dallas,Texas,75217,Central,Noah Childs,Corporate,Office Supplies,Storage,Standard Rollaway File with Lock,2017,6,June,2,Friday,23,1,7.5,144.152
5363,CA-2016-122017,FUR-FU-10000672,70.56,6,0.0,23.9904,CD-11920,2016-12-29,2017-01-02,Standard Class,United States,Wichita,Kansas,67212,Central,Carlos Daly,Consumer,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",2016,12,December,4,Thursday,52,4,34.0,11.76
5364,CA-2016-122017,OFF-AP-10001293,81.96,2,0.0,22.9488,CD-11920,2016-12-29,2017-01-02,Standard Class,United States,Wichita,Kansas,67212,Central,Carlos Daly,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,2016,12,December,4,Thursday,52,4,28.000000000000004,40.98
5365,CA-2014-123477,OFF-AP-10000692,64.86,4,0.2,6.4864,DW-13195,2014-01-18,2014-01-21,Second Class,United States,Springfield,Oregon,97477,West,David Wiener,Corporate,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,2014,1,January,1,Saturday,3,3,10.000616712920134,16.215
5366,CA-2016-107790,TEC-PH-10004539,151.19,1,0.2,13.2293,EH-13990,2016-11-20,2016-11-24,Standard Class,United States,Houston,Texas,77041,Central,Erica Hackney,Consumer,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,2016,11,November,4,Sunday,46,4,8.750115748396057,151.19
5367,CA-2017-158071,TEC-PH-10002923,88.78,3,0.2,7.7679,BD-11320,2017-06-10,2017-06-15,Standard Class,United States,Seattle,Washington,98103,West,Bill Donatelli,Consumer,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",2017,6,June,2,Saturday,23,5,8.749605767064654,29.593333333333334
5368,CA-2017-158071,OFF-LA-10004689,11.56,4,0.0,5.4332,BD-11320,2017-06-10,2017-06-15,Standard Class,United States,Seattle,Washington,98103,West,Bill Donatelli,Consumer,Office Supplies,Labels,Avery 512,2017,6,June,2,Saturday,23,5,47.0,2.89
5369,CA-2017-158071,OFF-ST-10001228,15.58,1,0.0,3.895,BD-11320,2017-06-10,2017-06-15,Standard Class,United States,Seattle,Washington,98103,West,Bill Donatelli,Consumer,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,2017,6,June,2,Saturday,23,5,25.0,15.58
5370,CA-2017-147403,OFF-PA-10003302,85.06,3,0.2,28.7064,KH-16630,2017-09-10,2017-09-13,First Class,United States,Akron,Ohio,44312,East,Ken Heidel,Corporate,Office Supplies,Paper,Xerox 1906,2017,9,September,3,Sunday,36,3,33.74841288502233,28.353333333333335
5371,US-2017-136721,FUR-FU-10004665,273.96,2,0.0,71.2296,NH-18610,2017-04-08,2017-04-12,Standard Class,United States,Oak Park,Michigan,48237,Central,Nicole Hansen,Corporate,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",2017,4,April,2,Saturday,14,4,26.000000000000007,136.98
5372,US-2017-136721,FUR-FU-10004188,306.9,3,0.0,79.794,NH-18610,2017-04-08,2017-04-12,Standard Class,United States,Oak Park,Michigan,48237,Central,Nicole Hansen,Corporate,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,2017,4,April,2,Saturday,14,4,26.0,102.3
5373,CA-2015-118738,OFF-PA-10003177,15.55,3,0.2,5.4432,AG-10495,2015-10-24,2015-10-30,Standard Class,United States,Houston,Texas,77041,Central,Andrew Gjertsen,Corporate,Office Supplies,Paper,Xerox 1999,2015,10,October,4,Saturday,43,6,35.004501607717046,5.183333333333334
5374,CA-2015-118738,FUR-TA-10002607,347.36,7,0.3,-69.4722,AG-10495,2015-10-24,2015-10-30,Standard Class,United States,Houston,Texas,77041,Central,Andrew Gjertsen,Corporate,Furniture,Tables,KI Conference Tables,2015,10,October,4,Saturday,43,6,-20.000057577153385,49.62285714285714
5375,CA-2015-118738,OFF-PA-10001166,10.37,2,0.2,3.6288,AG-10495,2015-10-24,2015-10-30,Standard Class,United States,Houston,Texas,77041,Central,Andrew Gjertsen,Corporate,Office Supplies,Paper,Xerox 2,2015,10,October,4,Saturday,43,6,34.993249758919966,5.185
5376,CA-2017-134152,TEC-AC-10004510,98.16,6,0.0,9.816,RP-19855,2017-05-27,2017-05-31,Standard Class,United States,Seattle,Washington,98103,West,Roy Phan,Corporate,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,2017,5,May,2,Saturday,21,4,10.0,16.36
5377,CA-2017-134152,OFF-AR-10004062,31.44,3,0.0,7.86,RP-19855,2017-05-27,2017-05-31,Standard Class,United States,Seattle,Washington,98103,West,Roy Phan,Corporate,Office Supplies,Art,Staples in misc. colors,2017,5,May,2,Saturday,21,4,25.0,10.48
5378,CA-2014-125542,OFF-EN-10000056,348.49,7,0.2,117.6147,NB-18655,2014-12-05,2014-12-07,First Class,United States,Philadelphia,Pennsylvania,19134,East,Nona Balk,Corporate,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,2014,12,December,4,Friday,49,2,33.74980630721111,49.784285714285716
5379,CA-2014-125542,OFF-ST-10001469,172.74,4,0.2,-30.2288,NB-18655,2014-12-05,2014-12-07,First Class,United States,Philadelphia,Pennsylvania,19134,East,Nona Balk,Corporate,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,2014,12,December,4,Friday,49,2,-17.4995947667014,43.185
5380,CA-2016-136021,OFF-PA-10000551,15.54,3,0.0,7.6146,JM-15580,2016-08-14,2016-08-18,Standard Class,United States,Los Angeles,California,90045,West,Jill Matthias,Consumer,Office Supplies,Paper,Array Memo Cubes,2016,8,August,3,Sunday,32,4,49.00000000000001,5.18
5381,CA-2016-136021,TEC-MA-10000423,105.55,6,0.2,35.6238,JM-15580,2016-08-14,2016-08-18,Standard Class,United States,Los Angeles,California,90045,West,Jill Matthias,Consumer,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,2016,8,August,3,Sunday,32,4,33.7506395073425,17.591666666666665
5382,CA-2016-149195,OFF-PA-10001870,25.92,5,0.2,9.072,DM-13525,2016-09-05,2016-09-07,Second Class,United States,Houston,Texas,77070,Central,Don Miller,Corporate,Office Supplies,Paper,Xerox 202,2016,9,September,3,Monday,36,2,34.99999999999999,5.184
5383,CA-2016-149195,OFF-FA-10001843,15.81,8,0.2,5.3352,DM-13525,2016-09-05,2016-09-07,Second Class,United States,Houston,Texas,77070,Central,Don Miller,Corporate,Office Supplies,Fasteners,Staples,2016,9,September,3,Monday,36,2,33.745730550284634,1.97625
5384,CA-2016-149195,OFF-PA-10002036,10.37,2,0.2,3.7584,DM-13525,2016-09-05,2016-09-07,Second Class,United States,Houston,Texas,77070,Central,Don Miller,Corporate,Office Supplies,Paper,Xerox 1930,2016,9,September,3,Monday,36,2,36.24300867888139,5.185
5385,CA-2017-161410,TEC-PH-10001760,358.2,3,0.4,41.79,CC-12220,2017-06-26,2017-07-03,Standard Class,United States,Philadelphia,Pennsylvania,19143,East,Chris Cortes,Consumer,Technology,Phones,Bose SoundLink Bluetooth Speaker,2017,6,June,2,Monday,26,7,11.666666666666666,119.39999999999999
5386,CA-2017-161410,TEC-PH-10000673,545.92,14,0.4,72.7888,CC-12220,2017-06-26,2017-07-03,Standard Class,United States,Philadelphia,Pennsylvania,19143,East,Chris Cortes,Consumer,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,2017,6,June,2,Monday,26,7,13.333235638921453,38.99428571428571
5387,CA-2017-152786,OFF-BI-10000829,40.41,9,0.0,18.5886,GA-14725,2017-03-12,2017-03-17,Standard Class,United States,Rogers,Arkansas,72756,South,Guy Armstrong,Consumer,Office Supplies,Binders,Avery Non-Stick Binders,2017,3,March,1,Sunday,10,5,46.0,4.489999999999999
